age,gender,category,purchase_amount,location,size,season,review_rating,subscription,payment_method,shipping_type,discount_apply,previous_purchase,preffered_payment,freq_purchase,cluster
28,Female,Clothing,72.0,Southeast,M,Fall,4.6,No,Cash,Standard,No,18.0,PayPal,Fortnightly,0
27,Female,Footwear,77.0,Midwest,S,Fall,4.9,No,Bank Transfer,Store Pickup,No,46.0,Bank Transfer,Annually,1
19,Female,Footwear,74.0,Southwest,L,Winter,3.1,No,Venmo,2-Day Shipping,No,13.0,Bank Transfer,Fortnightly,0
63,Female,Footwear,39.0,Midwest,S,Winter,3.5,No,Cash,Next Day Air,No,5.0,Credit Card,Fortnightly,3
69,Female,Clothing,80.0,Northeast,M,Spring,4.9,No,Venmo,Next Day Air,No,11.0,Debit Card,Weekly,0
65,Female,Accessories,59.0,Southeast,M,Summer,4.4,No,Cash,Express,No,49.0,Credit Card,Weekly,1
63,Female,Outerwear,68.0,Midwest,M,Fall,4.4,No,Cash,Store Pickup,No,1.0,Debit Card,Fortnightly,0
28,Female,Clothing,77.0,Southeast,M,Fall,3.4,No,Credit Card,Next Day Air,No,11.0,Credit Card,Quarterly,0
67,Female,Accessories,50.0,Southeast,M,Winter,3.0,No,Credit Card,2-Day Shipping,No,47.0,Cash,Every 3 Months,2
51,Female,Clothing,45.0,West,L,Fall,2.6,No,Credit Card,Next Day Air,No,20.0,Venmo,Monthly,3
59,Female,Clothing,71.0,Midwest,XL,Summer,3.2,No,PayPal,Store Pickup,No,18.0,Venmo,Annually,0
25,Female,Clothing,52.0,West,S,Fall,4.6,No,Credit Card,Store Pickup,No,43.0,PayPal,Quarterly,2
31,Female,Footwear,50.0,Northeast,S,Winter,3.8,No,Cash,Free Shipping,No,4.0,PayPal,Every 3 Months,3
62,Female,Accessories,66.0,Midwest,L,Summer,4.8,No,Bank Transfer,2-Day Shipping,No,20.0,Venmo,Quarterly,0
51,Female,Footwear,81.0,Northeast,S,Fall,4.5,No,Venmo,Free Shipping,No,7.0,PayPal,Monthly,0
32,Female,Clothing,28.0,Northeast,M,Summer,4.2,No,Debit Card,2-Day Shipping,No,31.0,Bank Transfer,Fortnightly,2
35,Female,Accessories,65.0,West,M,Winter,2.7,No,Venmo,2-Day Shipping,No,41.0,Venmo,Fortnightly,1
70,Female,Accessories,80.0,Southeast,M,Winter,4.5,No,Cash,Express,No,3.0,Bank Transfer,Monthly,0
19,Female,Accessories,94.0,Midwest,S,Spring,4.9,No,PayPal,Free Shipping,No,16.0,PayPal,Monthly,0
32,Female,Accessories,30.0,Midwest,M,Fall,2.8,No,Cash,Standard,No,43.0,Cash,Annually,2
56,Female,Clothing,45.0,Southwest,S,Fall,3.5,No,Debit Card,Standard,No,29.0,Bank Transfer,Fortnightly,2
53,Female,Outerwear,91.0,West,M,Summer,2.5,No,PayPal,Store Pickup,No,5.0,Cash,Bi-Weekly,0
22,Female,Accessories,36.0,Midwest,S,Winter,2.9,No,Venmo,Standard,No,30.0,Debit Card,Quarterly,2
26,Female,Accessories,73.0,Northeast,XL,Fall,4.2,No,PayPal,Next Day Air,No,33.0,Debit Card,Monthly,1
42,Female,Clothing,60.0,West,M,Fall,4.6,No,Venmo,Store Pickup,No,46.0,Venmo,Bi-Weekly,1
30,Female,Clothing,77.0,Southeast,M,Winter,3.0,No,Bank Transfer,Free Shipping,No,17.0,Venmo,Fortnightly,0
29,Female,Clothing,86.0,Northeast,L,Spring,4.4,No,PayPal,Free Shipping,No,47.0,Credit Card,Bi-Weekly,1
47,Female,Clothing,42.0,Southeast,L,Summer,2.6,No,PayPal,Standard,No,17.0,Cash,Bi-Weekly,3
59,Female,Footwear,70.0,Southwest,M,Spring,4.8,No,PayPal,Free Shipping,No,17.0,Cash,Bi-Weekly,0
34,Female,Clothing,44.0,Southwest,L,Summer,2.9,No,PayPal,Next Day Air,No,28.0,Bank Transfer,Every 3 Months,2
52,Female,Accessories,91.0,Southeast,L,Spring,3.0,No,Venmo,Next Day Air,No,8.0,Cash,Monthly,0
47,Female,Accessories,30.0,Southeast,L,Fall,4.5,No,Cash,Standard,No,8.0,Bank Transfer,Quarterly,3
24,Female,Clothing,23.0,Midwest,S,Fall,3.7,No,Venmo,Store Pickup,No,4.0,Bank Transfer,Bi-Weekly,3
63,Female,Footwear,21.0,Midwest,XL,Summer,4.8,No,Credit Card,Next Day Air,No,24.0,PayPal,Weekly,3
59,Female,Outerwear,34.0,Southeast,L,Spring,4.8,No,Venmo,Free Shipping,No,29.0,Cash,Fortnightly,2
66,Female,Clothing,46.0,Midwest,M,Summer,4.7,No,Debit Card,2-Day Shipping,No,10.0,Venmo,Weekly,3
45,Female,Clothing,41.0,Northeast,M,Winter,2.6,No,Venmo,Express,No,11.0,PayPal,Bi-Weekly,3
38,Female,Clothing,33.0,Southeast,M,Fall,4.6,No,Bank Transfer,Standard,No,18.0,Bank Transfer,Fortnightly,3
63,Female,Clothing,48.0,Northeast,L,Fall,3.4,No,Venmo,Next Day Air,No,26.0,Bank Transfer,Annually,2
55,Female,Clothing,66.0,Northeast,L,Winter,3.0,No,PayPal,Standard,No,39.0,Cash,Weekly,1
25,Female,Clothing,54.0,West,XL,Spring,4.0,No,Credit Card,2-Day Shipping,No,4.0,Venmo,Annually,3
51,Female,Accessories,55.0,Southwest,M,Fall,2.6,No,Cash,Store Pickup,No,24.0,Bank Transfer,Weekly,3
28,Female,Accessories,84.0,Midwest,XL,Summer,3.4,No,Credit Card,Store Pickup,No,2.0,Bank Transfer,Every 3 Months,0
46,Female,Footwear,66.0,West,M,Spring,4.5,No,Cash,Store Pickup,No,36.0,Cash,Annually,1
58,Female,Footwear,65.0,Southeast,M,Spring,2.7,No,PayPal,Store Pickup,No,36.0,Venmo,Weekly,1
30,Female,Footwear,83.0,Midwest,S,Fall,2.9,No,Bank Transfer,Standard,No,23.0,PayPal,Every 3 Months,0
68,Female,Accessories,61.0,Midwest,L,Winter,4.0,No,PayPal,Store Pickup,No,36.0,Credit Card,Quarterly,1
28,Female,Clothing,65.0,West,L,Summer,3.2,No,PayPal,Free Shipping,No,2.0,Debit Card,Annually,0
26,Female,Footwear,55.0,Midwest,M,Spring,4.0,No,Credit Card,Store Pickup,No,17.0,Cash,Bi-Weekly,3
35,Female,Accessories,79.0,Midwest,M,Fall,3.4,No,Bank Transfer,2-Day Shipping,No,19.0,Venmo,Weekly,0
40,Female,Clothing,96.0,Southeast,M,Fall,4.9,No,Bank Transfer,Express,No,41.0,PayPal,Monthly,1
31,Female,Clothing,43.0,West,M,Fall,3.6,No,Debit Card,Free Shipping,No,27.0,PayPal,Quarterly,2
60,Female,Accessories,40.0,West,M,Summer,3.6,No,PayPal,2-Day Shipping,No,32.0,Bank Transfer,Fortnightly,2
69,Female,Accessories,62.0,Southwest,XL,Fall,3.2,No,Cash,Free Shipping,No,33.0,Cash,Annually,1
51,Female,Clothing,72.0,West,M,Spring,3.7,No,Venmo,2-Day Shipping,No,24.0,PayPal,Quarterly,0
49,Female,Footwear,87.0,West,M,Spring,2.6,No,Cash,Express,No,31.0,Debit Card,Every 3 Months,1
18,Female,Accessories,31.000000000000004,Northeast,S,Winter,3.9,No,Cash,Express,No,35.0,Credit Card,Weekly,2
63,Female,Accessories,34.0,Midwest,S,Fall,3.4,No,Credit Card,Free Shipping,No,2.0,Bank Transfer,Monthly,3
57,Female,Clothing,53.0,Northeast,M,Fall,3.4,No,Bank Transfer,Next Day Air,No,42.0,Debit Card,Every 3 Months,2
45,Female,Clothing,85.0,Southeast,XL,Summer,4.2,No,Venmo,Express,No,47.0,Bank Transfer,Every 3 Months,1
36,Female,Clothing,50.0,Southeast,L,Fall,2.9,No,Credit Card,Standard,No,44.0,Bank Transfer,Bi-Weekly,2
20,Female,Clothing,91.0,Northeast,M,Summer,4.1,No,Cash,Free Shipping,No,8.0,Bank Transfer,Every 3 Months,0
21,Female,Accessories,56.0,Southeast,M,Fall,3.6,No,Debit Card,Free Shipping,No,13.0,Credit Card,Quarterly,3
62,Female,Outerwear,60.0,Northeast,L,Fall,4.0,No,Credit Card,Next Day Air,No,10.0,Cash,Annually,3
23,Female,Outerwear,34.0,Southeast,XL,Fall,4.0,No,PayPal,Standard,No,1.0,Credit Card,Fortnightly,3
26,Female,Footwear,30.0,Northeast,M,Spring,3.6,No,Venmo,Free Shipping,No,1.0,Debit Card,Monthly,3
30,Female,Accessories,71.0,West,L,Winter,3.1,No,PayPal,Express,No,18.0,Bank Transfer,Annually,0
18,Female,Clothing,100.0,Southwest,S,Winter,4.4,No,Bank Transfer,Next Day Air,No,2.0,PayPal,Annually,0
47,Female,Accessories,85.0,West,XL,Fall,4.3,No,Debit Card,Next Day Air,No,36.0,Debit Card,Every 3 Months,1
41,Female,Clothing,83.0,Northeast,M,Summer,3.5,No,Credit Card,Next Day Air,No,17.0,Debit Card,Bi-Weekly,0
62,Female,Outerwear,31.000000000000004,Northeast,L,Winter,3.0,No,Credit Card,Standard,No,1.0,Debit Card,Annually,3
28,Female,Footwear,82.0,Northeast,M,Spring,4.7,No,Bank Transfer,2-Day Shipping,No,50.0,Cash,Quarterly,1
46,Female,Clothing,79.0,Southeast,M,Summer,2.5,No,Bank Transfer,2-Day Shipping,No,3.0,Credit Card,Bi-Weekly,0
54,Female,Accessories,62.0,Southeast,M,Spring,3.1,No,Credit Card,2-Day Shipping,No,45.0,PayPal,Quarterly,1
36,Female,Footwear,92.0,Midwest,L,Spring,3.3,No,PayPal,Free Shipping,No,28.0,PayPal,Annually,1
25,Female,Clothing,58.0,Midwest,M,Fall,4.7,No,Bank Transfer,Next Day Air,No,6.0,Debit Card,Every 3 Months,3
38,Female,Clothing,88.0,West,M,Spring,3.4,No,Venmo,Next Day Air,No,33.0,Debit Card,Every 3 Months,1
38,Female,Footwear,44.0,Northeast,L,Spring,3.1,No,Cash,2-Day Shipping,No,29.0,PayPal,Annually,2
42,Female,Clothing,56.0,West,M,Spring,4.6,No,Cash,Store Pickup,No,2.0,PayPal,Every 3 Months,3
19,Female,Accessories,23.0,Southeast,S,Winter,4.9,No,Debit Card,Free Shipping,No,43.0,PayPal,Bi-Weekly,2
34,Female,Clothing,45.0,Southeast,M,Spring,2.7,No,Credit Card,Free Shipping,No,48.0,Cash,Fortnightly,2
38,Female,Accessories,31.000000000000004,West,M,Fall,4.2,No,Bank Transfer,Free Shipping,No,43.0,Credit Card,Weekly,2
42,Female,Clothing,96.0,Southeast,M,Summer,2.6,No,Cash,Store Pickup,No,26.0,Debit Card,Bi-Weekly,1
58,Female,Clothing,96.0,West,M,Spring,3.2,No,Venmo,2-Day Shipping,No,26.0,Debit Card,Bi-Weekly,1
56,Female,Clothing,80.0,Southeast,M,Fall,4.4,No,Debit Card,Standard,No,50.0,Credit Card,Bi-Weekly,1
62,Female,Clothing,28.0,West,L,Fall,3.6,No,Credit Card,Free Shipping,No,36.0,Debit Card,Quarterly,2
24,Female,Clothing,51.0,Northeast,M,Summer,2.7,No,Venmo,Next Day Air,No,26.0,Bank Transfer,Fortnightly,2
60,Female,Clothing,41.0,West,L,Spring,4.3,No,Bank Transfer,Express,No,2.0,Debit Card,Monthly,3
53,Female,Outerwear,99.0,West,XL,Summer,2.6,No,Debit Card,Next Day Air,No,49.0,PayPal,Monthly,1
26,Female,Clothing,53.0,Northeast,L,Spring,4.3,No,Credit Card,Store Pickup,No,32.0,Bank Transfer,Bi-Weekly,2
34,Female,Accessories,25.0,Southeast,M,Fall,3.9,No,PayPal,2-Day Shipping,No,3.0,Venmo,Annually,3
24,Female,Clothing,95.0,West,L,Winter,2.9,No,Debit Card,2-Day Shipping,No,38.0,Venmo,Every 3 Months,1
42,Female,Clothing,88.0,West,M,Fall,3.1,No,Debit Card,Free Shipping,No,5.0,PayPal,Monthly,0
36,Female,Accessories,97.0,Southeast,S,Fall,4.2,No,Cash,Free Shipping,No,8.0,Credit Card,Every 3 Months,0
24,Female,Outerwear,81.0,West,L,Winter,4.1,No,Debit Card,2-Day Shipping,No,43.0,Venmo,Weekly,1
39,Female,Accessories,26.0,Southwest,S,Winter,4.2,No,Bank Transfer,Next Day Air,No,22.0,Bank Transfer,Fortnightly,3
46,Female,Footwear,41.0,Midwest,M,Summer,4.4,No,PayPal,Express,No,10.0,Cash,Every 3 Months,3
64,Female,Clothing,93.0,Northeast,M,Fall,3.4,No,Bank Transfer,Free Shipping,No,26.0,Credit Card,Monthly,1
64,Female,Clothing,69.0,Southeast,L,Spring,4.8,No,Credit Card,Express,No,42.0,Debit Card,Bi-Weekly,1
61,Female,Clothing,44.0,West,L,Fall,4.5,No,Debit Card,2-Day Shipping,No,33.0,Cash,Weekly,2
61,Female,Footwear,54.0,Midwest,S,Spring,2.7,No,Cash,Store Pickup,No,23.0,Bank Transfer,Quarterly,3
44,Female,Footwear,61.0,Midwest,M,Spring,3.5,No,Credit Card,Store Pickup,No,30.0,Venmo,Quarterly,1
65,Female,Clothing,80.0,Northeast,M,Fall,3.1,No,PayPal,Next Day Air,No,36.0,PayPal,Weekly,1
60,Female,Accessories,30.0,West,M,Summer,2.8,No,Venmo,Next Day Air,No,3.0,Venmo,Every 3 Months,3
65,Female,Clothing,94.0,Northeast,L,Fall,2.9,No,Venmo,Store Pickup,No,13.0,PayPal,Annually,0
27,Female,Clothing,24.0,Southwest,XL,Winter,4.5,No,PayPal,Standard,No,38.0,Cash,Every 3 Months,2
36,Female,Clothing,21.0,Midwest,M,Fall,3.5,No,PayPal,Next Day Air,No,19.0,Venmo,Monthly,3
22,Female,Accessories,52.0,Midwest,M,Summer,4.3,No,Cash,Standard,No,14.0,Bank Transfer,Bi-Weekly,3
62,Female,Accessories,59.0,Southwest,M,Fall,4.9,No,Cash,Next Day Air,No,43.0,Debit Card,Annually,1
59,Female,Clothing,51.0,Northeast,XL,Summer,3.1,No,Venmo,Free Shipping,No,10.0,Bank Transfer,Fortnightly,3
50,Female,Clothing,35.0,Northeast,M,Winter,4.0,No,PayPal,Free Shipping,No,34.0,Bank Transfer,Quarterly,2
51,Female,Accessories,87.0,West,L,Summer,3.6,No,Cash,Standard,No,31.0,Venmo,Annually,1
23,Female,Clothing,42.0,West,L,Summer,4.0,No,Credit Card,Store Pickup,No,34.0,Bank Transfer,Weekly,2
21,Female,Clothing,86.0,Southwest,M,Winter,2.6,No,Bank Transfer,Express,No,28.0,Venmo,Bi-Weekly,1
44,Female,Clothing,26.0,Northeast,L,Fall,3.1,No,Cash,Next Day Air,No,35.0,Cash,Annually,2
25,Female,Clothing,60.0,Midwest,M,Summer,3.5,No,Bank Transfer,Store Pickup,No,41.0,Cash,Quarterly,1
57,Female,Accessories,83.0,West,S,Winter,3.9,No,Venmo,Standard,No,48.0,PayPal,Fortnightly,1
41,Female,Accessories,63.0,Midwest,S,Spring,2.7,No,Debit Card,2-Day Shipping,No,45.0,Cash,Quarterly,1
19,Female,Footwear,25.0,West,L,Spring,4.1,No,Debit Card,Standard,No,10.0,Credit Card,Fortnightly,3
43,Female,Clothing,65.0,West,M,Fall,4.3,No,Debit Card,Express,No,9.0,Cash,Weekly,0
25,Female,Footwear,60.0,Midwest,M,Fall,2.9,No,PayPal,Free Shipping,No,30.0,Debit Card,Annually,1
60,Female,Clothing,75.0,West,XL,Spring,4.0,No,Venmo,Express,No,45.0,PayPal,Annually,1
54,Female,Footwear,57.0,Southeast,L,Fall,4.1,No,Bank Transfer,Free Shipping,No,41.0,Venmo,Quarterly,2
52,Female,Footwear,99.0,Southeast,M,Winter,3.7,No,Venmo,Standard,No,40.0,PayPal,Fortnightly,1
40,Female,Outerwear,45.0,Southeast,L,Spring,2.8,No,Cash,Free Shipping,No,42.0,PayPal,Fortnightly,2
39,Female,Accessories,66.0,Northeast,XL,Summer,3.2,No,Cash,Free Shipping,No,17.0,Debit Card,Fortnightly,0
54,Female,Clothing,53.0,Southeast,M,Winter,4.5,No,Cash,Next Day Air,No,4.0,Venmo,Annually,3
64,Female,Clothing,94.0,Northeast,L,Winter,3.8,No,Debit Card,Standard,No,6.0,Cash,Monthly,0
31,Female,Footwear,47.0,Southeast,L,Fall,3.6,No,Venmo,2-Day Shipping,No,22.0,Venmo,Weekly,3
37,Female,Clothing,80.0,Northeast,M,Fall,3.6,No,PayPal,2-Day Shipping,No,46.0,PayPal,Every 3 Months,1
43,Female,Accessories,65.0,Midwest,XL,Spring,3.2,No,Cash,Next Day Air,No,27.0,Debit Card,Monthly,1
56,Female,Clothing,75.0,Midwest,M,Summer,3.8,No,Debit Card,Express,No,18.0,Bank Transfer,Every 3 Months,0
27,Female,Accessories,45.0,West,XL,Summer,4.4,No,Venmo,Standard,No,31.0,Credit Card,Weekly,2
40,Female,Accessories,51.0,Southwest,M,Spring,3.7,No,Credit Card,Store Pickup,No,1.0,Venmo,Weekly,3
43,Female,Accessories,58.0,Northeast,S,Summer,2.6,No,Credit Card,Express,No,2.0,PayPal,Fortnightly,3
62,Female,Accessories,20.0,Southeast,M,Fall,4.0,No,Cash,Standard,No,46.0,Bank Transfer,Annually,2
44,Female,Accessories,82.0,Midwest,M,Summer,3.6,No,Debit Card,2-Day Shipping,No,27.0,Venmo,Weekly,1
45,Female,Accessories,92.0,Southwest,M,Spring,2.5,No,Bank Transfer,Express,No,3.0,Cash,Weekly,0
40,Female,Clothing,81.0,West,M,Fall,3.2,No,Credit Card,Free Shipping,No,47.0,Bank Transfer,Quarterly,1
68,Female,Accessories,44.0,West,M,Summer,2.5,No,Venmo,Next Day Air,No,20.0,Cash,Quarterly,3
63,Female,Accessories,72.0,Northeast,S,Winter,3.2,No,Credit Card,Next Day Air,No,23.0,Credit Card,Annually,0
60,Female,Outerwear,26.0,Southwest,L,Winter,2.6,No,PayPal,Store Pickup,No,13.0,Credit Card,Monthly,3
19,Female,Clothing,26.0,Northeast,M,Fall,4.8,No,Venmo,Next Day Air,No,12.0,Venmo,Bi-Weekly,3
26,Female,Clothing,84.0,Southeast,M,Spring,5.0,No,PayPal,Store Pickup,No,36.0,PayPal,Fortnightly,1
70,Female,Accessories,72.0,Midwest,S,Spring,3.2,No,Bank Transfer,2-Day Shipping,No,1.0,Bank Transfer,Monthly,0
48,Female,Accessories,55.0,Northeast,M,Spring,3.6,No,Credit Card,Standard,No,14.0,Debit Card,Weekly,3
37,Female,Accessories,77.0,Southeast,M,Fall,2.7,No,Venmo,2-Day Shipping,No,45.0,Cash,Annually,1
48,Female,Accessories,57.0,Northeast,M,Fall,3.1,No,Debit Card,Standard,No,31.0,Credit Card,Quarterly,2
18,Female,Footwear,71.0,Midwest,M,Spring,3.0,No,Cash,Standard,No,41.0,PayPal,Weekly,1
38,Female,Clothing,39.0,Midwest,L,Spring,2.9,No,PayPal,Next Day Air,No,36.0,PayPal,Annually,2
33,Female,Clothing,28.0,West,M,Winter,4.7,No,Venmo,Express,No,6.0,Debit Card,Bi-Weekly,3
57,Female,Footwear,33.0,Northeast,S,Winter,3.7,No,Bank Transfer,Standard,No,28.0,Credit Card,Annually,2
46,Female,Clothing,79.0,Midwest,L,Fall,3.9,No,Debit Card,Free Shipping,No,29.0,Venmo,Monthly,1
46,Female,Accessories,30.0,West,M,Winter,4.0,No,Venmo,Standard,No,14.0,Cash,Monthly,3
50,Female,Clothing,75.0,Midwest,M,Spring,2.8,No,PayPal,Next Day Air,No,7.0,Bank Transfer,Every 3 Months,0
61,Female,Clothing,89.0,Southeast,M,Summer,4.1,No,Credit Card,Express,No,31.0,Venmo,Bi-Weekly,1
45,Female,Clothing,95.0,Midwest,M,Winter,4.2,No,Credit Card,Free Shipping,No,26.0,Bank Transfer,Every 3 Months,1
32,Female,Accessories,44.0,Northeast,M,Fall,4.3,No,Venmo,Express,No,12.0,Venmo,Fortnightly,3
29,Female,Outerwear,86.0,Southeast,S,Summer,4.3,No,Debit Card,Store Pickup,No,45.0,Credit Card,Fortnightly,1
66,Female,Accessories,91.0,Midwest,M,Fall,2.6,No,Debit Card,Express,No,40.0,PayPal,Annually,1
70,Female,Footwear,41.0,West,XL,Winter,3.8,No,Credit Card,Free Shipping,No,42.0,Cash,Monthly,2
36,Female,Clothing,99.0,Southwest,S,Spring,2.9,No,PayPal,Express,No,45.0,Cash,Quarterly,1
34,Female,Accessories,65.0,Northeast,M,Winter,5.0,No,Credit Card,Standard,No,34.0,Debit Card,Quarterly,1
20,Female,Footwear,48.0,West,M,Summer,4.6,No,PayPal,Free Shipping,No,34.0,Credit Card,Every 3 Months,2
70,Female,Accessories,41.0,Midwest,S,Spring,3.2,No,Cash,Free Shipping,No,17.0,PayPal,Every 3 Months,3
50,Female,Clothing,42.0,West,M,Summer,3.0,No,Bank Transfer,Standard,No,27.0,Bank Transfer,Weekly,2
54,Female,Clothing,26.0,Southeast,M,Summer,4.0,No,Credit Card,Free Shipping,No,31.0,Credit Card,Quarterly,2
49,Female,Clothing,35.0,West,L,Fall,4.1,No,Bank Transfer,Express,No,47.0,Debit Card,Fortnightly,2
50,Female,Outerwear,31.000000000000004,West,M,Summer,4.0,No,Bank Transfer,Express,No,25.0,Bank Transfer,Annually,3
62,Female,Accessories,73.0,West,M,Summer,4.1,No,Cash,Standard,No,47.0,Cash,Fortnightly,1
42,Female,Clothing,82.0,Southeast,M,Spring,3.4,No,Venmo,Free Shipping,No,8.0,Cash,Weekly,0
69,Female,Clothing,32.0,West,M,Spring,2.9,No,Credit Card,Free Shipping,No,32.0,Debit Card,Fortnightly,2
22,Female,Accessories,27.0,Northeast,M,Summer,3.0,No,PayPal,2-Day Shipping,No,33.0,Bank Transfer,Every 3 Months,2
36,Female,Accessories,86.0,West,L,Spring,4.0,No,Venmo,Next Day Air,No,16.0,Debit Card,Every 3 Months,0
64,Female,Footwear,38.0,Midwest,XL,Winter,4.8,No,PayPal,2-Day Shipping,No,27.0,Cash,Weekly,2
44,Female,Outerwear,93.0,West,L,Summer,4.6,No,Cash,Free Shipping,No,17.0,PayPal,Every 3 Months,0
43,Female,Clothing,59.0,Southeast,M,Winter,4.1,No,Debit Card,2-Day Shipping,No,17.0,Cash,Quarterly,3
58,Female,Footwear,58.0,Northeast,L,Winter,2.6,No,Credit Card,Express,No,28.0,PayPal,Bi-Weekly,2
62,Female,Clothing,84.0,West,M,Spring,2.5,No,Venmo,Free Shipping,No,38.0,PayPal,Fortnightly,1
45,Female,Clothing,100.0,West,M,Spring,4.8,No,Debit Card,Free Shipping,No,33.0,Bank Transfer,Fortnightly,1
47,Female,Clothing,25.0,Northeast,L,Summer,4.2,No,Bank Transfer,Express,No,24.0,Venmo,Every 3 Months,3
66,Female,Footwear,29.000000000000004,Northeast,M,Spring,3.9,No,PayPal,Free Shipping,No,14.0,Venmo,Quarterly,3
30,Female,Clothing,42.0,West,M,Spring,3.7,No,Debit Card,Express,No,5.0,Venmo,Fortnightly,3
68,Female,Clothing,57.0,Southeast,L,Fall,4.2,No,Cash,2-Day Shipping,No,8.0,Bank Transfer,Monthly,3
35,Female,Outerwear,84.0,West,L,Winter,4.2,No,Cash,Next Day Air,No,42.0,Debit Card,Monthly,1
64,Female,Accessories,71.0,Southeast,L,Winter,4.0,No,Venmo,Free Shipping,No,48.0,Venmo,Every 3 Months,1
30,Female,Clothing,87.0,West,S,Fall,5.0,No,Credit Card,Next Day Air,No,40.0,Venmo,Quarterly,1
58,Female,Clothing,52.0,West,M,Winter,4.9,No,Venmo,Standard,No,46.0,Venmo,Annually,2
57,Female,Clothing,58.0,Northeast,L,Summer,4.0,No,Credit Card,Express,No,40.0,PayPal,Every 3 Months,2
60,Female,Clothing,34.0,Southeast,S,Fall,3.2,No,Credit Card,2-Day Shipping,No,31.0,PayPal,Fortnightly,2
22,Female,Accessories,60.0,Northeast,M,Winter,3.0,No,Bank Transfer,Next Day Air,No,39.0,Cash,Every 3 Months,1
46,Female,Clothing,68.0,Southeast,S,Winter,2.6,No,Venmo,Express,No,36.0,PayPal,Fortnightly,1
27,Female,Accessories,74.0,Southeast,L,Summer,4.4,No,Credit Card,2-Day Shipping,No,25.0,Debit Card,Every 3 Months,0
50,Female,Accessories,83.0,West,M,Summer,3.9,No,Credit Card,Free Shipping,No,24.0,Debit Card,Annually,0
65,Female,Accessories,79.0,Southeast,M,Fall,4.0,No,Credit Card,2-Day Shipping,No,19.0,PayPal,Weekly,0
61,Female,Accessories,76.0,Southeast,M,Fall,4.0,No,Bank Transfer,Store Pickup,No,49.0,Debit Card,Bi-Weekly,1
57,Female,Clothing,20.0,Southeast,M,Spring,4.2,No,Venmo,Free Shipping,No,4.0,Venmo,Annually,3
40,Female,Clothing,61.0,Midwest,XL,Summer,4.4,No,Debit Card,Next Day Air,No,36.0,Cash,Quarterly,1
39,Female,Footwear,78.0,Southeast,S,Summer,2.5,No,PayPal,Free Shipping,No,8.0,Debit Card,Quarterly,0
42,Female,Accessories,21.0,Southwest,S,Summer,3.1,No,Debit Card,Store Pickup,No,29.0,Credit Card,Every 3 Months,2
30,Female,Clothing,77.0,Midwest,M,Winter,3.5,No,PayPal,Store Pickup,No,26.0,Credit Card,Quarterly,1
65,Female,Clothing,88.0,Southeast,S,Fall,3.0,No,Credit Card,2-Day Shipping,No,47.0,Bank Transfer,Bi-Weekly,1
57,Female,Accessories,64.0,Northeast,M,Summer,4.4,No,Credit Card,Next Day Air,No,44.0,Cash,Annually,1
64,Female,Outerwear,57.0,West,M,Spring,4.9,No,Venmo,Standard,No,49.0,Credit Card,Monthly,2
56,Female,Clothing,49.0,West,L,Winter,2.8,No,PayPal,Next Day Air,No,9.0,Venmo,Monthly,3
40,Female,Accessories,35.0,Northeast,M,Summer,3.3,No,Venmo,Free Shipping,No,28.0,Cash,Fortnightly,2
55,Female,Clothing,99.0,West,S,Winter,4.9,No,Bank Transfer,Express,No,1.0,Debit Card,Fortnightly,0
25,Female,Clothing,42.0,Midwest,M,Spring,4.2,No,Cash,Store Pickup,No,28.0,Cash,Every 3 Months,2
58,Female,Accessories,32.0,West,M,Winter,3.3,No,Venmo,2-Day Shipping,No,33.0,Credit Card,Fortnightly,2
46,Female,Outerwear,21.0,Southeast,L,Summer,2.7,No,Cash,Standard,No,28.0,Credit Card,Monthly,2
18,Female,Clothing,29.000000000000004,Southeast,XL,Winter,3.3,No,PayPal,2-Day Shipping,No,9.0,Cash,Annually,3
26,Female,Outerwear,64.0,West,L,Spring,3.8,No,Bank Transfer,Free Shipping,No,28.0,Bank Transfer,Annually,1
61,Female,Footwear,46.0,Midwest,L,Fall,3.2,No,Bank Transfer,Next Day Air,No,19.0,Cash,Every 3 Months,3
55,Female,Clothing,97.0,Midwest,M,Fall,4.1,No,Credit Card,2-Day Shipping,No,20.0,Bank Transfer,Every 3 Months,0
41,Female,Outerwear,94.0,Northeast,M,Spring,4.3,No,Cash,Standard,No,3.0,Cash,Monthly,0
42,Female,Footwear,43.0,Southwest,L,Summer,4.0,No,PayPal,Standard,No,22.0,Credit Card,Weekly,3
70,Female,Clothing,54.0,West,XL,Summer,3.9,No,Cash,2-Day Shipping,No,33.0,Credit Card,Bi-Weekly,2
63,Female,Accessories,51.0,Northeast,M,Winter,3.3,No,Venmo,2-Day Shipping,No,21.0,Credit Card,Annually,3
60,Female,Footwear,85.0,Midwest,S,Fall,2.6,No,Bank Transfer,2-Day Shipping,No,7.0,Cash,Annually,0
28,Female,Clothing,96.0,West,M,Spring,4.2,No,Venmo,Next Day Air,No,46.0,Debit Card,Monthly,1
60,Female,Accessories,42.0,Southeast,M,Summer,3.4,No,Venmo,2-Day Shipping,No,24.0,Credit Card,Annually,3
26,Female,Clothing,63.0,Southeast,L,Winter,4.1,No,Cash,Free Shipping,No,6.0,Debit Card,Quarterly,0
42,Female,Clothing,20.0,Northeast,M,Winter,3.9,No,Credit Card,Free Shipping,No,40.0,PayPal,Monthly,2
